,Hours,Temp_ave
1028,69.41666666666667,48.05
1029,69.5,48.1
1030,69.58333333333333,48.15
1031,69.66666666666667,48.15
1032,69.75,48.15
1033,69.83333333333333,48.15
1034,69.91666666666667,48.15
1035,70.0,48.15
1036,70.08333333333333,48.1
1037,70.16666666666667,48.2
1038,70.25,48.05
1039,70.33333333333333,48.15
1040,70.41666666666667,48.15
1041,70.46666666666667,48.05
1042,70.48333333333333,48.2
1043,70.49999722222222,48.15
